Code géographique,Libellé géographique,Statut de la commune 2017,Département,Région
11373,Salvezines,R,11,76
11374,Salza,R,11,76
11375,Seignalens,R,11,76
11376,La Serpent,R,11,76
11377,Serres,R,11,76
11378,Serviès-en-Val,R,11,76
11379,Sigean,I,11,76
11380,Sonnac-sur-l'Hers,R,11,76
11381,Sougraigne,R,11,76
11382,Souilhanels,R,11,76
11383,Souilhe,R,11,76
11384,Soulatgé,R,11,76
11385,Soupex,R,11,76
11386,Talairan,R,11,76
11387,Taurize,R,11,76
11388,Termes,R,11,76
11389,Terroles,R,11,76
11390,Thézan-des-Corbières,R,11,76
11391,La Tourette-Cabardès,R,11,76
11392,Tournissan,R,11,76
11393,Tourouzelle,R,11,76
11394,Tourreilles,R,11,76
11395,Trassanel,R,11,76
11396,Trausse,R,11,76
11397,Trèbes,I,11,76
11398,Treilles,R,11,76
11399,Tréville,R,11,76
11400,Tréziers,R,11,76
11401,Tuchan,R,11,76
11402,Valmigère,R,11,76
11404,Ventenac-Cabardès,R,11,76
11405,Ventenac-en-Minervois,R,11,76
11406,Véraza,R,11,76
11407,Verdun-en-Lauragais,R,11,76
11408,Verzeille,R,11,76
11409,Vignevieille,R,11,76
11410,Villalier,B,11,76
11411,Villanière,R,11,76
11412,Villardebelle,R,11,76
11413,Villardonnel,R,11,76
11414,Villar-en-Val,R,11,76
11415,Villar-Saint-Anselme,R,11,76
11416,Villarzel-Cabardès,R,11,76
11417,Villarzel-du-Razès,R,11,76
11418,Villasavary,R,11,76
11419,Villautou,R,11,76
11420,Villebazy,R,11,76
11421,Villedaigne,R,11,76
11422,Villedubert,R,11,76
11423,Villefloure,R,11,76
11424,Villefort,R,11,76
11425,Villegailhenc,B,11,76
11426,Villegly,R,11,76
11427,Villelongue-d'Aude,R,11,76
11428,Villemagne,R,11,76
11429,Villemoustaussou,C,11,76
11430,Villeneuve-la-Comptal,B,11,76
11431,Villeneuve-les-Corbières,R,11,76
11432,Villeneuve-lès-Montréal,R,11,76
11433,Villeneuve-Minervois,R,11,76
11434,Villepinte,R,11,76
11435,Villerouge-Termenès,R,11,76
11436,Villesèque-des-Corbières,R,11,76
11437,Villesèquelande,R,11,76
11438,Villesiscle,R,11,76
11439,Villespy,R,11,76
11440,Villetritouls,R,11,76
11441,Vinassan,I,11,76
12001,Agen-d'Aveyron,R,12,76
12002,Aguessac,R,12,76
12003,Les Albres,R,12,76
12004,Almont-les-Junies,R,12,76
12006,Alrance,R,12,76
12007,Ambeyrac,R,12,76
12008,Anglars-Saint-Félix,R,12,76
12009,Arnac-sur-Dourdou,R,12,76
12010,Arques,R,12,76
12011,Arvieu,R,12,76
12012,Asprières,R,12,76
12013,Aubin,C,12,76
12015,Auriac-Lagast,R,12,76
12016,Auzits,R,12,76
12017,Ayssènes,R,12,76
12018,Balaguier-d'Olt,R,12,76
12019,Balaguier-sur-Rance,R,12,76
12021,Le Bas Ségala,R,12,76
12022,La Bastide-Pradines,R,12,76
12023,La Bastide-Solages,R,12,76
12024,Belcastel,R,12,76
12025,Belmont-sur-Rance,R,12,76
12026,Bertholène,R,12,76
12027,Bessuéjouls,R,12,76
12028,Boisse-Penchot,R,12,76
12029,Bor-et-Bar,R,12,76
12030,Bouillac,R,12,76
12031,Bournazel,R,12,76
12032,Boussac,R,12,76
12033,Bozouls,R,12,76
12034,Brandonnet,R,12,76
12035,Brasc,R,12,76
12036,Brommat,R,12,76
12037,Broquiès,R,12,76
12038,Brousse-le-Château,R,12,76
12039,Brusque,R,12,76
12041,Cabanès,R,12,76
12042,Calmels-et-le-Viala,R,12,76
12043,Calmont,R,12,76
12044,Camarès,R,12,76
12045,Camboulazet,R,12,76
12046,Camjac,R,12,76
12047,Campagnac,R,12,76
12048,Campouriez,R,12,76
12049,Campuac,R,12,76
12050,Canet-de-Salars,R,12,76
12051,Cantoin,R,12,76
12052,Capdenac-Gare,B,12,76
12053,La Capelle-Balaguier,R,12,76
12054,La Capelle-Bleys,R,12,76
12055,La Capelle-Bonance,R,12,76
12056,Baraqueville,I,12,76
12057,Cassagnes-Bégonhès,R,12,76
12058,Cassuéjouls,R,12,76
12059,Castanet,R,12,76
12060,Castelmary,R,12,76
12061,Castelnau-de-Mandailles,R,12,76
12062,Castelnau-Pégayrols,R,12,76
12063,La Cavalerie,R,12,76
12064,Le Cayrol,R,12,76
12065,Centrès,R,12,76
12066,Clairvaux-d'Aveyron,R,12,76
12067,Le Clapier,R,12,76
12068,Colombiès,R,12,76
12069,Combret,R,12,76
12070,Compeyre,R,12,76
12071,Compolibat,R,12,76
12072,Comprégnac,R,12,76
12073,Comps-la-Grand-Ville,R,12,76
12074,Condom-d'Aubrac,R,12,76
12075,Connac,R,12,76
12076,Conques-en-Rouergue,R,12,76
12077,Cornus,R,12,76
12078,Les Costes-Gozon,R,12,76
12079,Coubisou,R,12,76
12080,Coupiac,R,12,76
12082,La Couvertoirade,R,12,76
12083,Cransac,B,12,76
12084,Creissels,B,12,76
12085,Crespin,R,12,76
12086,La Cresse,R,12,76
12088,Curières,R,12,76
12089,Decazeville,C,12,76
12090,Druelle Balsac,R,12,76
12091,Drulhe,R,12,76
12092,Durenque,R,12,76
12093,Le Fel,R,12,76
12094,Entraygues-sur-Truyère,R,12,76
12095,Escandolières,R,12,76
12096,Espalion,C,12,76
12097,Espeyrac,R,12,76
12098,Estaing,R,12,76
12099,Fayet,R,12,76
12100,Firmi,B,12,76
12101,Flagnac,R,12,76
12102,Flavin,R,12,76
12103,Florentin-la-Capelle,R,12,76
12104,Foissac,R,12,76
12105,La Fouillade,R,12,76
12106,Gabriac,R,12,76
12107,Gaillac-d'Aveyron,R,12,76
12108,Galgan,R,12,76
12109,Gissac,R,12,76
12110,Golinhac,R,12,76
12111,Goutrens,R,12,76
12113,Gramond,R,12,76
12115,L'Hospitalet-du-Larzac,R,12,76
12116,Huparlac,R,12,76
12118,Lacroix-Barrez,R,12,76
12119,Laguiole,R,12,76
12120,Laissac-Sévérac l'Église,R,12,76
12121,Lanuéjouls,R,12,76
12122,Lapanouse-de-Cernon,R,12,76
12124,Lassouts,R,12,76
12125,Laval-Roquecezière,R,12,76
12127,Lédergues,R,12,76
12128,Lescure-Jaoul,R,12,76
12129,Lestrade-et-Thouels,R,12,76
12130,Livinhac-le-Haut,R,12,76
12131,La Loubière,R,12,76
12133,Luc-la-Primaube,B,12,76
12134,Lugan,R,12,76
12135,Lunac,R,12,76
12136,Maleville,R,12,76
12137,Manhac,R,12,76
12138,Marcillac-Vallon,R,12,76
12139,Marnhagues-et-Latour,R,12,76
12140,Martiel,R,12,76
12141,Martrin,R,12,76
12142,Mayran,R,12,76
12143,Mélagues,R,12,76
12144,Meljac,R,12,76
12145,Millau,C,12,76
12146,Le Monastère,B,12,76
12147,Montagnol,R,12,76
12148,Montbazens,R,12,76
12149,Montclar,R,12,76
12150,Monteils,R,12,76
12151,Montézic,R,12,76
12152,Montfranc,R,12,76
12153,Montjaux,R,12,76
12154,Montlaur,R,12,76
12155,Fondamente,R,12,76
12156,Montpeyroux,R,12,76
12157,Montrozier,R,12,76
12158,Montsalès,R,12,76
12159,Morlhon-le-Haut,R,12,76
12160,Mostuéjouls,R,12,76
12161,Mouret,R,12,76
12162,Moyrazès,R,12,76
12163,Murasson,R,12,76
12164,Mur-de-Barrez,R,12,76
12165,Muret-le-Château,R,12,76
12166,Murols,R,12,76
12167,Najac,R,12,76
12168,Nant,R,12,76
12169,Naucelle,R,12,76
12170,Naussac,R,12,76
12171,Nauviale,R,12,76
12172,Le Nayrac,R,12,76
12174,Olemps,B,12,76
12175,Ols-et-Rinhodes,R,12,76
12176,Onet-le-Château,B,12,76
12177,Palmas d'Aveyron,R,12,76
12178,Paulhe,R,12,76
12179,Peux-et-Couffouleux,R,12,76
12180,Peyreleau,R,12,76
12181,Peyrusse-le-Roc,R,12,76
12182,Pierrefiche,R,12,76
12183,Plaisance,R,12,76
12184,Pomayrols,R,12,76
12185,Pont-de-Salars,R,12,76
12186,Pousthomy,R,12,76
12187,Prades-d'Aubrac,R,12,76
12188,Prades-Salars,R,12,76
12189,Pradinas,R,12,76
12190,Prévinquières,R,12,76
12191,Privezac,R,12,76
12192,Mounes-Prohencoux,R,12,76
12193,Pruines,R,12,76
12194,Quins,R,12,76
12195,Rebourguil,R,12,76
12197,Réquista,R,12,76
12198,Rieupeyroux,R,12,76
12199,Rignac,R,12,76
12200,Rivière-sur-Tarn,R,12,76
12201,Rodelle,R,12,76
12202,Rodez,C,12,76
12203,Roquefort-sur-Soulzon,R,12,76
12204,La Roque-Sainte-Marguerite,R,12,76
12205,La Rouquette,R,12,76
12206,Roussennac,R,12,76
12207,Rullac-Saint-Cirq,R,12,76
12208,Saint-Affrique,C,12,76
12209,Saint-Amans-des-Cots,R,12,76
12210,Saint-André-de-Najac,R,12,76
12211,Saint-André-de-Vézines,R,12,76
12212,Saint-Beaulize,R,12,76
12213,Saint-Beauzély,R,12,76
12214,Saint-Chély-d'Aubrac,R,12,76
12215,Saint-Christophe-Vallon,R,12,76
12216,Saint-Côme-d'Olt,B,12,76
12217,Sainte-Croix,R,12,76
12219,Sainte-Eulalie-d'Olt,R,12,76
12220,Sainte-Eulalie-de-Cernon,R,12,76
12221,Saint-Félix-de-Lunel,R,12,76
12222,Saint-Félix-de-Sorgues,R,12,76
12223,Argences en Aubrac,R,12,76
12224,Saint Geniez d'Olt et d'Aubrac,R,12,76
12225,Saint-Georges-de-Luzençon,R,12,76
12226,Saint-Hippolyte,R,12,76
12227,Saint-Igest,R,12,76
12228,Saint-Izaire,R,12,76
12229,Saint-Jean-d'Alcapiès,R,12,76
12230,Saint-Jean-Delnous,R,12,76
12231,Saint-Jean-du-Bruel,R,12,76
12232,Saint-Jean-et-Saint-Paul,R,12,76
12233,Saint-Juéry,R,12,76
12234,Sainte-Juliette-sur-Viaur,R,12,76
12235,Saint-Just-sur-Viaur,R,12,76
12236,Saint-Laurent-de-Lévézou,R,12,76
12237,Saint-Laurent-d'Olt,R,12,76
12238,Saint-Léons,R,12,76
12239,Saint-Martin-de-Lenne,R,12,76
12240,Saint-Parthem,R,12,76
12241,Sainte-Radegonde,R,12,76
12242,Saint-Rémy,R,12,76
12243,Saint-Rome-de-Cernon,R,12,76
12244,Saint-Rome-de-Tarn,R,12,76
12246,Saint-Santin,R,12,76
12247,Saint-Saturnin-de-Lenne,R,12,76
12248,Saint-Sernin-sur-Rance,R,12,76
12249,Saint-Sever-du-Moustier,R,12,76
12250,Saint-Symphorien-de-Thénières,R,12,76
12251,Saint-Victor-et-Melvieu,R,12,76
12252,Salles-Courbatiès,R,12,76
12253,Salles-Curan,R,12,76
12254,Salles-la-Source,R,12,76
12255,Salmiech,R,12,76
12256,Salvagnac-Cajarc,R,12,76
12257,Causse-et-Diège,R,12,76
12258,La Salvetat-Peyralès,R,12,76
12259,Sanvensa,R,12,76
12260,Sauclières,R,12,76
12261,Saujac,R,12,76
12262,Sauveterre-de-Rouergue,R,12,76
12263,Savignac,R,12,76
12264,Sébazac-Concourès,B,12,76
12265,Sébrazac,R,12,76
12266,Ségur,R,12,76
12267,La Selve,R,12,76
12268,Sénergues,R,12,76
12269,La Serre,R,12,76
12270,Sévérac d'Aveyron,I,12,76
12272,Sonnac,R,12,76
12273,Soulages-Bonneval,R,12,76
12274,Sylvanès,R,12,76
12275,Tauriac-de-Camarès,R,12,76
12276,Tauriac-de-Naucelle,R,12,76
12277,Taussac,R,12,76
12278,Tayrac,R,12,76
12280,Thérondels,R,12,76
12281,Toulonjac,B,12,76
12282,Tournemire,R,12,76
12283,Trémouilles,R,12,76
12284,Le Truel,R,12,76
12286,Vabres-l'Abbaye,B,12,76
12287,Vailhourles,R,12,76
12288,Valady,R,12,76
12289,Valzergues,R,12,76
12290,Vaureilles,R,12,76
12291,Verrières,R,12,76
12292,Versols-et-Lapeyre,R,12,76
12293,Veyreau,R,12,76
12294,Vézins-de-Lévézou,R,12,76
12295,Viala-du-Pas-de-Jaux,R,12,76
12296,Viala-du-Tarn,R,12,76
12297,Le Vibal,R,12,76
12298,Villecomtal,R,12,76
12299,Villefranche-de-Panat,R,12,76
12300,Villefranche-de-Rouergue,C,12,76
12301,Villeneuve,R,12,76
12303,Vimenet,R,12,76
12305,Viviez,B,12,76
12307,Curan,R,12,76
13001,Aix-en-Provence,B,13,93
13002,Allauch,B,13,93
13003,Alleins,B,13,93
13004,Arles,C,13,93
13005,Aubagne,B,13,93
13006,Aureille,R,13,93
13007,Auriol,B,13,93
13008,Aurons,R,13,93
13009,La Barben,B,13,93
13010,Barbentane,B,13,93
13011,Les Baux-de-Provence,R,13,93
13012,Beaurecueil,B,13,93
13013,Belcodène,R,13,93
13014,Berre-l'Étang,B,13,93
13015,Bouc-Bel-Air,B,13,93
13016,La Bouilladisse,B,13,93
13017,Boulbon,R,13,93
13018,Cabannes,B,13,93
13019,Cabriès,B,13,93
13020,Cadolive,B,13,93
13021,Carry-le-Rouet,B,13,93
13022,Cassis,I,13,93
13023,Ceyreste,B,13,93
13024,Charleval,I,13,93
13025,Châteauneuf-le-Rouge,B,13,93
13026,Châteauneuf-les-Martigues,B,13,93
13027,Châteaurenard,B,13,93
13028,La Ciotat,B,13,93
13029,Cornillon-Confoux,R,13,93
13030,Cuges-les-Pins,I,13,93
13031,La Destrousse,B,13,93
13032,Éguilles,B,13,93
13033,Ensuès-la-Redonne,I,13,93
13034,Eygalières,B,13,93
13035,Eyguières,I,13,93
13036,Eyragues,B,13,93
13037,La Fare-les-Oliviers,I,13,93
13038,Fontvieille,I,13,93
13039,Fos-sur-Mer,B,13,93
13040,Fuveau,B,13,93
13041,Gardanne,B,13,93
13042,Gémenos,B,13,93
13043,Gignac-la-Nerthe,B,13,93
13044,Grans,B,13,93
13045,Graveson,B,13,93
13046,Gréasque,B,13,93
13047,Istres,B,13,93
13048,Jouques,B,13,93
13049,Lamanon,R,13,93
13050,Lambesc,I,13,93
13051,Lançon-Provence,I,13,93
13052,Maillane,B,13,93
13053,Mallemort,C,13,93
13054,Marignane,B,13,93
13055,Marseille,C,13,93
13056,Martigues,B,13,93
13057,Mas-Blanc-des-Alpilles,B,13,93
13058,Maussane-les-Alpilles,C,13,93
13059,Meyrargues,I,13,93
13060,Meyreuil,B,13,93
13061,Saint-Pierre-de-Mézoargues,R,13,93
13062,Mimet,B,13,93
13063,Miramas,B,13,93
13064,Mollégès,B,13,93
13065,Mouriès,I,13,93
13066,Noves,B,13,93
13067,Orgon,B,13,93
13068,Paradou,B,13,93
13069,Pélissanne,B,13,93
13070,La Penne-sur-Huveaune,B,13,93
13071,Les Pennes-Mirabeau,B,13,93
13072,Peynier,B,13,93
13073,Peypin,B,13,93
13074,Peyrolles-en-Provence,C,13,93
13075,Plan-de-Cuques,B,13,93
13076,Plan-d'Orgon,B,13,93
13077,Port-de-Bouc,B,13,93
13078,Port-Saint-Louis-du-Rhône,I,13,93
13079,Puyloubier,R,13,93
13080,Le Puy-Sainte-Réparade,I,13,93
13081,Rognac,B,13,93
13082,Rognes,I,13,93
13083,Rognonas,B,13,93
13084,La Roque-d'Anthéron,I,13,93
13085,Roquefort-la-Bédoule,I,13,93
13086,Roquevaire,B,13,93
13087,Rousset,B,13,93
13088,Le Rove,I,13,93
13089,Saint-Andiol,B,13,93
13090,Saint-Antonin-sur-Bayon,R,13,93
13091,Saint-Cannat,I,13,93
13092,Saint-Chamas,B,13,93
13093,Saint-Estève-Janson,R,13,93
13094,Saint-Étienne-du-Grès,B,13,93
13095,Saint-Marc-Jaumegarde,B,13,93
13096,Saintes-Maries-de-la-Mer,I,13,93
13097,Saint-Martin-de-Crau,I,13,93
13098,Saint-Mitre-les-Remparts,B,13,93
13099,Saint-Paul-lès-Durance,R,13,93
13100,Saint-Rémy-de-Provence,C,13,93
13101,Saint-Savournin,B,13,93
13102,Saint-Victoret,B,13,93
13103,Salon-de-Provence,C,13,93
13104,Sausset-les-Pins,C,13,93
13105,Sénas,I,13,93
13106,Septèmes-les-Vallons,B,13,93
13107,Simiane-Collongue,B,13,93
13108,Tarascon,B,13,93
13109,Le Tholonet,B,13,93
13110,Trets,B,13,93
13111,Vauvenargues,R,13,93
13112,Velaux,B,13,93
13113,Venelles,B,13,93
13114,Ventabren,I,13,93
13115,Vernègues,B,13,93
13116,Verquières,B,13,93
13117,Vitrolles,B,13,93
13118,Coudoux,I,13,93
13119,Carnoux-en-Provence,I,13,93
14001,Ablon,B,14,28
14003,Agy,R,14,28
14005,Valambray,R,14,28
14006,Amayé-sur-Orne,R,14,28
14007,Amayé-sur-Seulles,R,14,28
14009,Amfreville,R,14,28
14011,Aurseulles,R,14,28
14012,Angerville,B,14,28
14014,Colomby-Anguerny,R,14,28
14015,Anisy,R,14,28
14016,Annebault,R,14,28
14019,Arganchy,R,14,28
14020,Argences,C,14,28
14021,Arromanches-les-Bains,R,14,28
14022,Asnelles,R,14,28
14023,Asnières-en-Bessin,R,14,28
14024,Auberville,B,14,28
14025,Aubigny,R,14,28
14026,Audrieu,R,14,28
14027,Les Monts d'Aunay,I,14,28
14030,Authie,R,14,28
14032,Les Authieux-sur-Calonne,R,14,28
14033,Auvillars,R,14,28
14034,Avenay,R,14,28
14035,Balleroy-sur-Drôme,R,14,28
14036,Banneville-la-Campagne,R,14,28
14037,Malherbe-sur-Ajon,R,14,28
14038,Banville,R,14,28
14039,Barbery,R,14,28
14040,Barbeville,R,14,28
14041,Barneville-la-Bertran,R,14,28
14042,Baron-sur-Odon,B,14,28
14043,Barou-en-Auge,R,14,28
14044,Basly,R,14,28
14045,Basseneville,R,14,28
14046,Bavent,R,14,28
14047,Bayeux,C,14,28
14049,Bazenville,R,14,28
14050,La Bazoque,R,14,28
14053,Beaumais,R,14,28
14054,Beaumesnil,R,14,28
14055,Beaumont-en-Auge,R,14,28
14057,Bellengreville,B,14,28
14059,Benerville-sur-Mer,B,14,28
14060,Bénouville,R,14,28
14061,Souleuvre en Bocage,R,14,28
14062,Bény-sur-Mer,R,14,28
14063,Bernesq,R,14,28
14064,Bernières-d'Ailly,R,14,28
14066,Bernières-sur-Mer,B,14,28
14068,Biéville-Beuville,I,14,28
14069,Beuvillers,B,14,28
14070,Beuvron-en-Auge,R,14,28
14076,Blainville-sur-Orne,I,14,28
14077,Blangy-le-Château,R,14,28
14078,Blay,R,14,28
14079,Blonville-sur-Mer,B,14,28
14080,Le Bô,R,14,28
14082,La Boissière,R,14,28
14083,Bonnebosq,R,14,28
14084,Bonnemaison,R,14,28
14085,Bonneville-la-Louvet,R,14,28
14086,Bonneville-sur-Touques,B,14,28
14087,Bonnœil,R,14,28
14088,Bons-Tassilly,R,14,28
14089,Bougy,R,14,28
14090,Boulon,R,14,28
14091,Bourgeauville,R,14,28
14092,Bourguébus,R,14,28
14093,Branville,R,14,28
14096,Brémoy,R,14,28
14097,Bretteville-le-Rabet,R,14,28
14098,Thue et Mue,I,14,28
14100,Bretteville-sur-Laize,R,14,28
14101,Bretteville-sur-Odon,B,14,28
14102,Le Breuil-en-Auge,R,14,28
14103,Le Breuil-en-Bessin,B,14,28
14104,Le Brévedent,R,14,28
14106,Bréville-les-Monts,R,14,28
14107,Bricqueville,R,14,28
14110,Brucourt,R,14,28
14111,Bucéels,R,14,28
14116,Le Bû-sur-Rouvres,R,14,28
14117,Cabourg,C,14,28
14118,Caen,C,14,28
14119,Cagny,B,14,28
14120,Cahagnes,R,14,28
14121,Cahagnolles,R,14,28
14122,La Caine,R,14,28
14123,Cairon,C,14,28
14124,La Cambe,R,14,28
14125,Cambes-en-Plaine,R,14,28
14126,Cambremer,R,14,28
14127,Campagnolles,R,14,28
14130,Campigny,R,14,28
14131,Canapville,B,14,28
14132,Canchy,R,14,28
14134,Canteloup,R,14,28
14135,Carcagny,R,14,28
14136,Cardonville,R,14,28
14137,Carpiquet,B,14,28
14138,Cartigny-l'Épinay,R,14,28
14140,Castillon,R,14,28
14141,Castillon-en-Auge,R,14,28
14143,Caumont-sur-Aure,R,14,28
14145,Cauvicourt,R,14,28
14146,Cauville,R,14,28
14147,Cernay,R,14,28
14149,Cesny-aux-Vignes,R,14,28
14150,Cesny-les-Sources,R,14,28
14159,Chouain,R,14,28
14160,Cintheaux,R,14,28
14161,Clarbec,R,14,28
14162,Clécy,R,14,28
14163,Cléville,R,14,28
14165,Colleville-sur-Mer,R,14,28
14166,Colleville-Montgomery,R,14,28
14167,Colombelles,B,14,28
14168,Colombières,R,14,28
14169,Colombiers-sur-Seulles,R,14,28
14171,Combray,R,14,28
14172,Commes,R,14,28
14173,Condé-sur-Ifs,R,14,28
14174,Condé-en-Normandie,C,14,28
14175,Condé-sur-Seulles,R,14,28
14177,Coquainvilliers,R,14,28
14179,Cordebugle,R,14,28
14180,Cordey,R,14,28
14181,Cormelles-le-Royal,B,14,28
14182,Cormolain,R,14,28
14183,Cossesseville,R,14,28
14184,Cottun,R,14,28
14190,Courcy,R,14,28
14191,Courseulles-sur-Mer,I,14,28
14193,Courtonne-la-Meurdrac,B,14,28
14194,Courtonne-les-Deux-Églises,R,14,28
14195,Courvaudon,R,14,28
14196,Crépon,R,14,28
14197,Cresserons,R,14,28
14198,Cresseveuille,R,14,28
14200,Creully sur Seulles,R,14,28
14202,Cricquebœuf,B,14,28
14203,Cricqueville-en-Auge,R,14,28
14204,Cricqueville-en-Bessin,R,14,28
14205,Cristot,R,14,28
14206,Crocy,R,14,28
14207,Croisilles,R,14,28
14209,Crouay,R,14,28
14211,Culey-le-Patry,R,14,28
14214,Cussy,R,14,28
14215,Cuverville,B,14,28
14216,Damblainville,R,14,28
14218,Danestal,R,14,28
14220,Deauville,C,14,28
14221,Démouville,B,14,28
14223,Le Détroit,R,14,28
14224,Deux-Jumeaux,R,14,28
14225,Dives-sur-Mer,C,14,28
14226,Donnay,R,14,28
14227,Douville-en-Auge,R,14,28
14228,Douvres-la-Délivrande,C,14,28
14229,Dozulé,C,14,28
14230,Drubec,R,14,28
14231,Beaufour-Druval,R,14,28
14232,Ducy-Sainte-Marguerite,R,14,28
14236,Ellon,R,14,28
14237,Émiéville,R,14,28
14238,Englesqueville-en-Auge,B,14,28
14239,Englesqueville-la-Percée,R,14,28
14240,Épaney,R,14,28
14241,Épinay-sur-Odon,B,14,28
14242,Épron,B,14,28
14243,Équemauville,B,14,28
14244,Eraines,R,14,28
14245,Ernes,R,14,28
14246,Escoville,R,14,28
14248,Espins,R,14,28
14249,Esquay-Notre-Dame,B,14,28
14250,Esquay-sur-Seulles,R,14,28
14251,Esson,R,14,28
14252,Estrées-la-Campagne,R,14,28
14254,Éterville,R,14,28
14256,Étréham,R,14,28
14257,Évrecy,C,14,28
14258,Falaise,I,14,28
14260,Fauguernon,R,14,28
14261,Le Faulq,R,14,28
14266,Feuguerolles-Bully,R,14,28
14269,Fierville-les-Parcs,R,14,28
14270,Firfol,R,14,28
14271,Fleury-sur-Orne,B,14,28
14272,La Folie,R,14,28
14273,La Folletière-Abenon,R,14,28
14274,Fontaine-Étoupefour,B,14,28
14275,Fontaine-Henry,R,14,28
14276,Fontaine-le-Pin,R,14,28
14277,Fontenay-le-Marmion,R,14,28
14278,Fontenay-le-Pesnel,R,14,28
14280,Formentin,R,14,28
14281,Formigny La Bataille,R,14,28
14282,Foulognes,R,14,28
14283,Fourches,R,14,28
14284,Fourneaux-le-Val,R,14,28
14285,Le Fournet,R,14,28
14286,Fourneville,R,14,28
14287,Frénouville,C,14,28
14288,Le Fresne-Camilly,R,14,28
14289,Fresné-la-Mère,R,14,28
14290,Fresney-le-Puceux,R,14,28
14291,Fresney-le-Vieux,R,14,28
14293,Fumichon,R,14,28
14297,Gavrus,R,14,28
14298,Géfosse-Fontenay,R,14,28
14299,Genneville,B,14,28
14300,Gerrots,R,14,28
14301,Giberville,B,14,28
14302,Glanville,R,14,28
14303,Glos,B,14,28
14304,Gonneville-sur-Honfleur,B,14,28
14305,Gonneville-sur-Mer,B,14,28
14306,Gonneville-en-Auge,R,14,28
14308,Goustranville,R,14,28
14309,Gouvix,R,14,28
14310,Grainville-Langannerie,R,14,28
14311,Grainville-sur-Odon,R,14,28
14312,Grandcamp-Maisy,R,14,28
14316,Grangues,R,14,28
14318,Graye-sur-Mer,R,14,28
14319,Grentheville,R,14,28
14320,Grimbosq,R,14,28
14322,Guéron,R,14,28
14325,Hermanville-sur-Mer,C,14,28
14326,Hermival-les-Vaux,R,14,28
14327,Hérouville-Saint-Clair,B,14,28
14328,Hérouvillette,B,14,28
14329,Heuland,R,14,28
14332,La Hoguette,R,14,28
14333,Honfleur,C,14,28
14334,L'Hôtellerie,R,14,28
14335,Hotot-en-Auge,R,14,28
14336,Hottot-les-Bagues,R,14,28
14337,La Houblonnière,R,14,28
14338,Houlgate,B,14,28
14341,Ifs,B,14,28
14342,Isigny-sur-Mer,I,14,28
14343,Les Isles-Bardel,R,14,28
14344,Janville,R,14,28
14345,Jort,R,14,28
14346,Juaye-Mondaye,R,14,28
14347,Dialan sur Chaîne,R,14,28
14348,Juvigny-sur-Seulles,R,14,28
14349,Laize-Clinchamps,R,14,28
14352,Landelles-et-Coupigny,R,14,28
14353,Landes-sur-Ajon,R,14,28
14354,Langrune-sur-Mer,B,14,28
14355,Ponts sur Seulles,R,14,28
14357,Terres de Druance,R,14,28
14358,Léaupartie,R,14,28
14360,Leffard,R,14,28
14362,Lessard-et-le-Chêne,R,14,28
14364,Lingèvres,R,14,28
14365,Lion-sur-Mer,B,14,28
14366,Lisieux,C,14,28
14367,Lison,R,14,28
14368,Lisores,B,14,28
14369,Litteau,R,14,28
14370,Le Molay-Littry,C,14,28
14371,Livarot-Pays-d'Auge,I,14,28
14374,Les Loges,R,14,28
14375,Les Loges-Saulces,R,14,28
14377,Longues-sur-Mer,R,14,28
14378,Longueville,R,14,28
14379,Longvillers,R,14,28
14380,Loucelles,R,14,28
14381,Louvagny,R,14,28
14383,Louvigny,I,14,28
14384,Luc-sur-Mer,C,14,28
14385,Magny-en-Bessin,R,14,28
14389,Maisoncelles-Pelvey,R,14,28
14390,Maisoncelles-sur-Ajon,R,14,28
14391,Maisons,R,14,28
14393,Maizet,R,14,28
14394,Maizières,R,14,28
14396,Maltot,R,14,28
14397,Mandeville-en-Bessin,R,14,28
14398,Manerbe,R,14,28
14399,Manneville-la-Pipard,R,14,28
14400,Le Manoir,R,14,28
14401,Manvieux,R,14,28
14402,Le Marais-la-Chapelle,R,14,28
14403,Marolles,R,14,28
14404,Martainville,R,14,28
14405,Martigny-sur-l'Ante,R,14,28
14406,Moulins en Bessin,R,14,28
14407,Mathieu,R,14,28
14408,May-sur-Orne,C,14,28
14409,Merville-Franceville-Plage,R,14,28
14410,Méry-Bissières-en-Auge,R,14,28
14411,Meslay,R,14,28
14412,Le Mesnil-au-Grain,R,14,28
14419,Le Mesnil-Eudes,R,14,28
14421,Le Mesnil-Guillaume,B,14,28
14424,Le Mesnil-Robert,R,14,28
14425,Le Mesnil-Simon,R,14,28
14426,Le Mesnil-sur-Blangy,R,14,28
14427,Le Mesnil-Villement,R,14,28
14430,Meuvaines,R,14,28
14431,Mézidon Vallée d'Auge,I,14,28
14435,Les Monceaux,R,14,28
14436,Monceaux-en-Bessin,B,14,28
14437,Mondeville,B,14,28
14438,Mondrainville,B,14,28
14439,Monfréville,R,14,28
14445,Montfiquet,R,14,28
14446,Montigny,R,14,28
14448,Montreuil-en-Auge,R,14,28
14449,Monts-en-Bessin,R,14,28
14452,Morteaux-Coulibœuf,R,14,28
14453,Mosles,R,14,28
14454,Mouen,B,14,28
14455,Moulines,R,14,28
14456,Moult-Chicheboville,C,14,28
